time_id,full_date,year,quarter,month,month_name,week_of_year,day_of_week,day_name,is_weekend,year_month,is_rainy_season,is_dengue_peak,is_school_holiday,is_ramadan,is_lebaran
825,2024-04-04,2024,2,4,April,14,3,Thursday,False,2024-04,False,False,False,False,True
826,2024-04-05,2024,2,4,April,14,4,Friday,False,2024-04,False,False,False,False,True
827,2024-04-06,2024,2,4,April,14,5,Saturday,True,2024-04,False,False,False,False,True
828,2024-04-07,2024,2,4,April,14,6,Sunday,True,2024-04,False,False,False,False,True
829,2024-04-08,2024,2,4,April,15,0,Monday,False,2024-04,False,False,False,False,True
830,2024-04-09,2024,2,4,April,15,1,Tuesday,False,2024-04,False,False,False,False,True
831,2024-04-10,2024,2,4,April,15,2,Wednesday,False,2024-04,False,False,False,False,True
832,2024-04-11,2024,2,4,April,15,3,Thursday,False,2024-04,False,False,False,False,True
833,2024-04-12,2024,2,4,April,15,4,Friday,False,2024-04,False,False,False,False,True
834,2024-04-13,2024,2,4,April,15,5,Saturday,True,2024-04,False,False,False,False,True
835,2024-04-14,2024,2,4,April,15,6,Sunday,True,2024-04,False,False,False,False,True
836,2024-04-15,2024,2,4,April,16,0,Monday,False,2024-04,False,False,False,False,True
837,2024-04-16,2024,2,4,April,16,1,Tuesday,False,2024-04,False,False,False,False,True
838,2024-04-17,2024,2,4,April,16,2,Wednesday,False,2024-04,False,False,False,False,True
839,2024-04-18,2024,2,4,April,16,3,Thursday,False,2024-04,False,False,False,False,True
840,2024-04-19,2024,2,4,April,16,4,Friday,False,2024-04,False,False,False,False,True
841,2024-04-20,2024,2,4,April,16,5,Saturday,True,2024-04,False,False,False,False,True
842,2024-04-21,2024,2,4,April,16,6,Sunday,True,2024-04,False,False,False,False,True
843,2024-04-22,2024,2,4,April,17,0,Monday,False,2024-04,False,False,False,False,True
844,2024-04-23,2024,2,4,April,17,1,Tuesday,False,2024-04,False,False,False,False,True
845,2024-04-24,2024,2,4,April,17,2,Wednesday,False,2024-04,False,False,False,False,True
846,2024-04-25,2024,2,4,April,17,3,Thursday,False,2024-04,False,False,False,False,True
847,2024-04-26,2024,2,4,April,17,4,Friday,False,2024-04,False,False,False,False,True
848,2024-04-27,2024,2,4,April,17,5,Saturday,True,2024-04,False,False,False,False,True
849,2024-04-28,2024,2,4,April,17,6,Sunday,True,2024-04,False,False,False,False,True
850,2024-04-29,2024,2,4,April,18,0,Monday,False,2024-04,False,False,False,False,True
851,2024-04-30,2024,2,4,April,18,1,Tuesday,False,2024-04,False,False,False,False,True
852,2024-05-01,2024,2,5,May,18,2,Wednesday,False,2024-05,False,False,False,False,False
853,2024-05-02,2024,2,5,May,18,3,Thursday,False,2024-05,False,False,False,False,False
854,2024-05-03,2024,2,5,May,18,4,Friday,False,2024-05,False,False,False,False,False
855,2024-05-04,2024,2,5,May,18,5,Saturday,True,2024-05,False,False,False,False,False
856,2024-05-05,2024,2,5,May,18,6,Sunday,True,2024-05,False,False,False,False,False
857,2024-05-06,2024,2,5,May,19,0,Monday,False,2024-05,False,False,False,False,False
858,2024-05-07,2024,2,5,May,19,1,Tuesday,False,2024-05,False,False,False,False,False
859,2024-05-08,2024,2,5,May,19,2,Wednesday,False,2024-05,False,False,False,False,False
860,2024-05-09,2024,2,5,May,19,3,Thursday,False,2024-05,False,False,False,False,False
861,2024-05-10,2024,2,5,May,19,4,Friday,False,2024-05,False,False,False,False,False
862,2024-05-11,2024,2,5,May,19,5,Saturday,True,2024-05,False,False,False,False,False
863,2024-05-12,2024,2,5,May,19,6,Sunday,True,2024-05,False,False,False,False,False
864,2024-05-13,2024,2,5,May,20,0,Monday,False,2024-05,False,False,False,False,False
865,2024-05-14,2024,2,5,May,20,1,Tuesday,False,2024-05,False,False,False,False,False
866,2024-05-15,2024,2,5,May,20,2,Wednesday,False,2024-05,False,False,False,False,False
867,2024-05-16,2024,2,5,May,20,3,Thursday,False,2024-05,False,False,False,False,False
868,2024-05-17,2024,2,5,May,20,4,Friday,False,2024-05,False,False,False,False,False
869,2024-05-18,2024,2,5,May,20,5,Saturday,True,2024-05,False,False,False,False,False
870,2024-05-19,2024,2,5,May,20,6,Sunday,True,2024-05,False,False,False,False,False
871,2024-05-20,2024,2,5,May,21,0,Monday,False,2024-05,False,False,False,False,False
872,2024-05-21,2024,2,5,May,21,1,Tuesday,False,2024-05,False,False,False,False,False
873,2024-05-22,2024,2,5,May,21,2,Wednesday,False,2024-05,False,False,False,False,False
874,2024-05-23,2024,2,5,May,21,3,Thursday,False,2024-05,False,False,False,False,False
875,2024-05-24,2024,2,5,May,21,4,Friday,False,2024-05,False,False,False,False,False
876,2024-05-25,2024,2,5,May,21,5,Saturday,True,2024-05,False,False,False,False,False
877,2024-05-26,2024,2,5,May,21,6,Sunday,True,2024-05,False,False,False,False,False
878,2024-05-27,2024,2,5,May,22,0,Monday,False,2024-05,False,False,False,False,False
879,2024-05-28,2024,2,5,May,22,1,Tuesday,False,2024-05,False,False,False,False,False
880,2024-05-29,2024,2,5,May,22,2,Wednesday,False,2024-05,False,False,False,False,False
881,2024-05-30,2024,2,5,May,22,3,Thursday,False,2024-05,False,False,False,False,False
882,2024-05-31,2024,2,5,May,22,4,Friday,False,2024-05,False,False,False,False,False
883,2024-06-01,2024,2,6,June,22,5,Saturday,True,2024-06,False,False,True,False,False
884,2024-06-02,2024,2,6,June,22,6,Sunday,True,2024-06,False,False,True,False,False
885,2024-06-03,2024,2,6,June,23,0,Monday,False,2024-06,False,False,True,False,False
886,2024-06-04,2024,2,6,June,23,1,Tuesday,False,2024-06,False,False,True,False,False
887,2024-06-05,2024,2,6,June,23,2,Wednesday,False,2024-06,False,False,True,False,False
888,2024-06-06,2024,2,6,June,23,3,Thursday,False,2024-06,False,False,True,False,False
889,2024-06-07,2024,2,6,June,23,4,Friday,False,2024-06,False,False,True,False,False
890,2024-06-08,2024,2,6,June,23,5,Saturday,True,2024-06,False,False,True,False,False
891,2024-06-09,2024,2,6,June,23,6,Sunday,True,2024-06,False,False,True,False,False
892,2024-06-10,2024,2,6,June,24,0,Monday,False,2024-06,False,False,True,False,False
893,2024-06-11,2024,2,6,June,24,1,Tuesday,False,2024-06,False,False,True,False,False
894,2024-06-12,2024,2,6,June,24,2,Wednesday,False,2024-06,False,False,True,False,False
895,2024-06-13,2024,2,6,June,24,3,Thursday,False,2024-06,False,False,True,False,False
896,2024-06-14,2024,2,6,June,24,4,Friday,False,2024-06,False,False,True,False,False
897,2024-06-15,2024,2,6,June,24,5,Saturday,True,2024-06,False,False,True,False,False
898,2024-06-16,2024,2,6,June,24,6,Sunday,True,2024-06,False,False,True,False,False
899,2024-06-17,2024,2,6,June,25,0,Monday,False,2024-06,False,False,True,False,False
900,2024-06-18,2024,2,6,June,25,1,Tuesday,False,2024-06,False,False,True,False,False
901,2024-06-19,2024,2,6,June,25,2,Wednesday,False,2024-06,False,False,True,False,False
902,2024-06-20,2024,2,6,June,25,3,Thursday,False,2024-06,False,False,True,False,False
903,2024-06-21,2024,2,6,June,25,4,Friday,False,2024-06,False,False,True,False,False
904,2024-06-22,2024,2,6,June,25,5,Saturday,True,2024-06,False,False,True,False,False
905,2024-06-23,2024,2,6,June,25,6,Sunday,True,2024-06,False,False,True,False,False
906,2024-06-24,2024,2,6,June,26,0,Monday,False,2024-06,False,False,True,False,False
907,2024-06-25,2024,2,6,June,26,1,Tuesday,False,2024-06,False,False,True,False,False
908,2024-06-26,2024,2,6,June,26,2,Wednesday,False,2024-06,False,False,True,False,False
909,2024-06-27,2024,2,6,June,26,3,Thursday,False,2024-06,False,False,True,False,False
910,2024-06-28,2024,2,6,June,26,4,Friday,False,2024-06,False,False,True,False,False
911,2024-06-29,2024,2,6,June,26,5,Saturday,True,2024-06,False,False,True,False,False
912,2024-06-30,2024,2,6,June,26,6,Sunday,True,2024-06,False,False,True,False,False
913,2024-07-01,2024,3,7,July,27,0,Monday,False,2024-07,False,False,True,False,False
914,2024-07-02,2024,3,7,July,27,1,Tuesday,False,2024-07,False,False,True,False,False
915,2024-07-03,2024,3,7,July,27,2,Wednesday,False,2024-07,False,False,True,False,False
916,2024-07-04,2024,3,7,July,27,3,Thursday,False,2024-07,False,False,True,False,False
917,2024-07-05,2024,3,7,July,27,4,Friday,False,2024-07,False,False,True,False,False
918,2024-07-06,2024,3,7,July,27,5,Saturday,True,2024-07,False,False,True,False,False
919,2024-07-07,2024,3,7,July,27,6,Sunday,True,2024-07,False,False,True,False,False
920,2024-07-08,2024,3,7,July,28,0,Monday,False,2024-07,False,False,True,False,False
921,2024-07-09,2024,3,7,July,28,1,Tuesday,False,2024-07,False,False,True,False,False
922,2024-07-10,2024,3,7,July,28,2,Wednesday,False,2024-07,False,False,True,False,False
923,2024-07-11,2024,3,7,July,28,3,Thursday,False,2024-07,False,False,True,False,False
924,2024-07-12,2024,3,7,July,28,4,Friday,False,2024-07,False,False,True,False,False
925,2024-07-13,2024,3,7,July,28,5,Saturday,True,2024-07,False,False,True,False,False
926,2024-07-14,2024,3,7,July,28,6,Sunday,True,2024-07,False,False,True,False,False
927,2024-07-15,2024,3,7,July,29,0,Monday,False,2024-07,False,False,True,False,False
928,2024-07-16,2024,3,7,July,29,1,Tuesday,False,2024-07,False,False,True,False,False
929,2024-07-17,2024,3,7,July,29,2,Wednesday,False,2024-07,False,False,True,False,False
930,2024-07-18,2024,3,7,July,29,3,Thursday,False,2024-07,False,False,True,False,False
931,2024-07-19,2024,3,7,July,29,4,Friday,False,2024-07,False,False,True,False,False
932,2024-07-20,2024,3,7,July,29,5,Saturday,True,2024-07,False,False,True,False,False
933,2024-07-21,2024,3,7,July,29,6,Sunday,True,2024-07,False,False,True,False,False
934,2024-07-22,2024,3,7,July,30,0,Monday,False,2024-07,False,False,True,False,False
935,2024-07-23,2024,3,7,July,30,1,Tuesday,False,2024-07,False,False,True,False,False
936,2024-07-24,2024,3,7,July,30,2,Wednesday,False,2024-07,False,False,True,False,False
937,2024-07-25,2024,3,7,July,30,3,Thursday,False,2024-07,False,False,True,False,False
938,2024-07-26,2024,3,7,July,30,4,Friday,False,2024-07,False,False,True,False,False
939,2024-07-27,2024,3,7,July,30,5,Saturday,True,2024-07,False,False,True,False,False
940,2024-07-28,2024,3,7,July,30,6,Sunday,True,2024-07,False,False,True,False,False
941,2024-07-29,2024,3,7,July,31,0,Monday,False,2024-07,False,False,True,False,False
942,2024-07-30,2024,3,7,July,31,1,Tuesday,False,2024-07,False,False,True,False,False
943,2024-07-31,2024,3,7,July,31,2,Wednesday,False,2024-07,False,False,True,False,False
944,2024-08-01,2024,3,8,August,31,3,Thursday,False,2024-08,False,False,False,False,False
945,2024-08-02,2024,3,8,August,31,4,Friday,False,2024-08,False,False,False,False,False
946,2024-08-03,2024,3,8,August,31,5,Saturday,True,2024-08,False,False,False,False,False
947,2024-08-04,2024,3,8,August,31,6,Sunday,True,2024-08,False,False,False,False,False
948,2024-08-05,2024,3,8,August,32,0,Monday,False,2024-08,False,False,False,False,False
949,2024-08-06,2024,3,8,August,32,1,Tuesday,False,2024-08,False,False,False,False,False
950,2024-08-07,2024,3,8,August,32,2,Wednesday,False,2024-08,False,False,False,False,False
951,2024-08-08,2024,3,8,August,32,3,Thursday,False,2024-08,False,False,False,False,False
952,2024-08-09,2024,3,8,August,32,4,Friday,False,2024-08,False,False,False,False,False
953,2024-08-10,2024,3,8,August,32,5,Saturday,True,2024-08,False,False,False,False,False
954,2024-08-11,2024,3,8,August,32,6,Sunday,True,2024-08,False,False,False,False,False
955,2024-08-12,2024,3,8,August,33,0,Monday,False,2024-08,False,False,False,False,False
956,2024-08-13,2024,3,8,August,33,1,Tuesday,False,2024-08,False,False,False,False,False
957,2024-08-14,2024,3,8,August,33,2,Wednesday,False,2024-08,False,False,False,False,False
958,2024-08-15,2024,3,8,August,33,3,Thursday,False,2024-08,False,False,False,False,False
959,2024-08-16,2024,3,8,August,33,4,Friday,False,2024-08,False,False,False,False,False
960,2024-08-17,2024,3,8,August,33,5,Saturday,True,2024-08,False,False,False,False,False
961,2024-08-18,2024,3,8,August,33,6,Sunday,True,2024-08,False,False,False,False,False
962,2024-08-19,2024,3,8,August,34,0,Monday,False,2024-08,False,False,False,False,False
963,2024-08-20,2024,3,8,August,34,1,Tuesday,False,2024-08,False,False,False,False,False
964,2024-08-21,2024,3,8,August,34,2,Wednesday,False,2024-08,False,False,False,False,False
965,2024-08-22,2024,3,8,August,34,3,Thursday,False,2024-08,False,False,False,False,False
966,2024-08-23,2024,3,8,August,34,4,Friday,False,2024-08,False,False,False,False,False
967,2024-08-24,2024,3,8,August,34,5,Saturday,True,2024-08,False,False,False,False,False
968,2024-08-25,2024,3,8,August,34,6,Sunday,True,2024-08,False,False,False,False,False
969,2024-08-26,2024,3,8,August,35,0,Monday,False,2024-08,False,False,False,False,False
970,2024-08-27,2024,3,8,August,35,1,Tuesday,False,2024-08,False,False,False,False,False
971,2024-08-28,2024,3,8,August,35,2,Wednesday,False,2024-08,False,False,False,False,False
972,2024-08-29,2024,3,8,August,35,3,Thursday,False,2024-08,False,False,False,False,False
973,2024-08-30,2024,3,8,August,35,4,Friday,False,2024-08,False,False,False,False,False
974,2024-08-31,2024,3,8,August,35,5,Saturday,True,2024-08,False,False,False,False,False
975,2024-09-01,2024,3,9,September,35,6,Sunday,True,2024-09,False,False,False,False,False
976,2024-09-02,2024,3,9,September,36,0,Monday,False,2024-09,False,False,False,False,False
977,2024-09-03,2024,3,9,September,36,1,Tuesday,False,2024-09,False,False,False,False,False
978,2024-09-04,2024,3,9,September,36,2,Wednesday,False,2024-09,False,False,False,False,False
979,2024-09-05,2024,3,9,September,36,3,Thursday,False,2024-09,False,False,False,False,False
980,2024-09-06,2024,3,9,September,36,4,Friday,False,2024-09,False,False,False,False,False
981,2024-09-07,2024,3,9,September,36,5,Saturday,True,2024-09,False,False,False,False,False
982,2024-09-08,2024,3,9,September,36,6,Sunday,True,2024-09,False,False,False,False,False
983,2024-09-09,2024,3,9,September,37,0,Monday,False,2024-09,False,False,False,False,False
984,2024-09-10,2024,3,9,September,37,1,Tuesday,False,2024-09,False,False,False,False,False
985,2024-09-11,2024,3,9,September,37,2,Wednesday,False,2024-09,False,False,False,False,False
986,2024-09-12,2024,3,9,September,37,3,Thursday,False,2024-09,False,False,False,False,False
987,2024-09-13,2024,3,9,September,37,4,Friday,False,2024-09,False,False,False,False,False
988,2024-09-14,2024,3,9,September,37,5,Saturday,True,2024-09,False,False,False,False,False
989,2024-09-15,2024,3,9,September,37,6,Sunday,True,2024-09,False,False,False,False,False
990,2024-09-16,2024,3,9,September,38,0,Monday,False,2024-09,False,False,False,False,False
991,2024-09-17,2024,3,9,September,38,1,Tuesday,False,2024-09,False,False,False,False,False
992,2024-09-18,2024,3,9,September,38,2,Wednesday,False,2024-09,False,False,False,False,False
993,2024-09-19,2024,3,9,September,38,3,Thursday,False,2024-09,False,False,False,False,False
994,2024-09-20,2024,3,9,September,38,4,Friday,False,2024-09,False,False,False,False,False
995,2024-09-21,2024,3,9,September,38,5,Saturday,True,2024-09,False,False,False,False,False
996,2024-09-22,2024,3,9,September,38,6,Sunday,True,2024-09,False,False,False,False,False
997,2024-09-23,2024,3,9,September,39,0,Monday,False,2024-09,False,False,False,False,False
998,2024-09-24,2024,3,9,September,39,1,Tuesday,False,2024-09,False,False,False,False,False
999,2024-09-25,2024,3,9,September,39,2,Wednesday,False,2024-09,False,False,False,False,False
1000,2024-09-26,2024,3,9,September,39,3,Thursday,False,2024-09,False,False,False,False,False
1001,2024-09-27,2024,3,9,September,39,4,Friday,False,2024-09,False,False,False,False,False
1002,2024-09-28,2024,3,9,September,39,5,Saturday,True,2024-09,False,False,False,False,False
1003,2024-09-29,2024,3,9,September,39,6,Sunday,True,2024-09,False,False,False,False,False
1004,2024-09-30,2024,3,9,September,40,0,Monday,False,2024-09,False,False,False,False,False
1005,2024-10-01,2024,4,10,October,40,1,Tuesday,False,2024-10,True,False,False,False,False
1006,2024-10-02,2024,4,10,October,40,2,Wednesday,False,2024-10,True,False,False,False,False
1007,2024-10-03,2024,4,10,October,40,3,Thursday,False,2024-10,True,False,False,False,False
1008,2024-10-04,2024,4,10,October,40,4,Friday,False,2024-10,True,False,False,False,False
1009,2024-10-05,2024,4,10,October,40,5,Saturday,True,2024-10,True,False,False,False,False
1010,2024-10-06,2024,4,10,October,40,6,Sunday,True,2024-10,True,False,False,False,False
1011,2024-10-07,2024,4,10,October,41,0,Monday,False,2024-10,True,False,False,False,False
1012,2024-10-08,2024,4,10,October,41,1,Tuesday,False,2024-10,True,False,False,False,False
1013,2024-10-09,2024,4,10,October,41,2,Wednesday,False,2024-10,True,False,False,False,False
1014,2024-10-10,2024,4,10,October,41,3,Thursday,False,2024-10,True,False,False,False,False
1015,2024-10-11,2024,4,10,October,41,4,Friday,False,2024-10,True,False,False,False,False
1016,2024-10-12,2024,4,10,October,41,5,Saturday,True,2024-10,True,False,False,False,False
1017,2024-10-13,2024,4,10,October,41,6,Sunday,True,2024-10,True,False,False,False,False
1018,2024-10-14,2024,4,10,October,42,0,Monday,False,2024-10,True,False,False,False,False
1019,2024-10-15,2024,4,10,October,42,1,Tuesday,False,2024-10,True,False,False,False,False
1020,2024-10-16,2024,4,10,October,42,2,Wednesday,False,2024-10,True,False,False,False,False
1021,2024-10-17,2024,4,10,October,42,3,Thursday,False,2024-10,True,False,False,False,False
1022,2024-10-18,2024,4,10,October,42,4,Friday,False,2024-10,True,False,False,False,False
1023,2024-10-19,2024,4,10,October,42,5,Saturday,True,2024-10,True,False,False,False,False
1024,2024-10-20,2024,4,10,October,42,6,Sunday,True,2024-10,True,False,False,False,False
1025,2024-10-21,2024,4,10,October,43,0,Monday,False,2024-10,True,False,False,False,False
1026,2024-10-22,2024,4,10,October,43,1,Tuesday,False,2024-10,True,False,False,False,False
1027,2024-10-23,2024,4,10,October,43,2,Wednesday,False,2024-10,True,False,False,False,False
1028,2024-10-24,2024,4,10,October,43,3,Thursday,False,2024-10,True,False,False,False,False
1029,2024-10-25,2024,4,10,October,43,4,Friday,False,2024-10,True,False,False,False,False
1030,2024-10-26,2024,4,10,October,43,5,Saturday,True,2024-10,True,False,False,False,False
1031,2024-10-27,2024,4,10,October,43,6,Sunday,True,2024-10,True,False,False,False,False
1032,2024-10-28,2024,4,10,October,44,0,Monday,False,2024-10,True,False,False,False,False
1033,2024-10-29,2024,4,10,October,44,1,Tuesday,False,2024-10,True,False,False,False,False
1034,2024-10-30,2024,4,10,October,44,2,Wednesday,False,2024-10,True,False,False,False,False
1035,2024-10-31,2024,4,10,October,44,3,Thursday,False,2024-10,True,False,False,False,False
1036,2024-11-01,2024,4,11,November,44,4,Friday,False,2024-11,True,False,False,False,False
1037,2024-11-02,2024,4,11,November,44,5,Saturday,True,2024-11,True,False,False,False,False
1038,2024-11-03,2024,4,11,November,44,6,Sunday,True,2024-11,True,False,False,False,False
1039,2024-11-04,2024,4,11,November,45,0,Monday,False,2024-11,True,False,False,False,False
1040,2024-11-05,2024,4,11,November,45,1,Tuesday,False,2024-11,True,False,False,False,False
1041,2024-11-06,2024,4,11,November,45,2,Wednesday,False,2024-11,True,False,False,False,False
1042,2024-11-07,2024,4,11,November,45,3,Thursday,False,2024-11,True,False,False,False,False
1043,2024-11-08,2024,4,11,November,45,4,Friday,False,2024-11,True,False,False,False,False
1044,2024-11-09,2024,4,11,November,45,5,Saturday,True,2024-11,True,False,False,False,False
1045,2024-11-10,2024,4,11,November,45,6,Sunday,True,2024-11,True,False,False,False,False
1046,2024-11-11,2024,4,11,November,46,0,Monday,False,2024-11,True,False,False,False,False
1047,2024-11-12,2024,4,11,November,46,1,Tuesday,False,2024-11,True,False,False,False,False
1048,2024-11-13,2024,4,11,November,46,2,Wednesday,False,2024-11,True,False,False,False,False
1049,2024-11-14,2024,4,11,November,46,3,Thursday,False,2024-11,True,False,False,False,False
1050,2024-11-15,2024,4,11,November,46,4,Friday,False,2024-11,True,False,False,False,False
1051,2024-11-16,2024,4,11,November,46,5,Saturday,True,2024-11,True,False,False,False,False
1052,2024-11-17,2024,4,11,November,46,6,Sunday,True,2024-11,True,False,False,False,False
1053,2024-11-18,2024,4,11,November,47,0,Monday,False,2024-11,True,False,False,False,False
1054,2024-11-19,2024,4,11,November,47,1,Tuesday,False,2024-11,True,False,False,False,False
1055,2024-11-20,2024,4,11,November,47,2,Wednesday,False,2024-11,True,False,False,False,False
1056,2024-11-21,2024,4,11,November,47,3,Thursday,False,2024-11,True,False,False,False,False
1057,2024-11-22,2024,4,11,November,47,4,Friday,False,2024-11,True,False,False,False,False
1058,2024-11-23,2024,4,11,November,47,5,Saturday,True,2024-11,True,False,False,False,False
1059,2024-11-24,2024,4,11,November,47,6,Sunday,True,2024-11,True,False,False,False,False
1060,2024-11-25,2024,4,11,November,48,0,Monday,False,2024-11,True,False,False,False,False
1061,2024-11-26,2024,4,11,November,48,1,Tuesday,False,2024-11,True,False,False,False,False
1062,2024-11-27,2024,4,11,November,48,2,Wednesday,False,2024-11,True,False,False,False,False
1063,2024-11-28,2024,4,11,November,48,3,Thursday,False,2024-11,True,False,False,False,False
1064,2024-11-29,2024,4,11,November,48,4,Friday,False,2024-11,True,False,False,False,False
1065,2024-11-30,2024,4,11,November,48,5,Saturday,True,2024-11,True,False,False,False,False
1066,2024-12-01,2024,4,12,December,48,6,Sunday,True,2024-12,True,False,True,False,False
1067,2024-12-02,2024,4,12,December,49,0,Monday,False,2024-12,True,False,True,False,False
1068,2024-12-03,2024,4,12,December,49,1,Tuesday,False,2024-12,True,False,True,False,False
1069,2024-12-04,2024,4,12,December,49,2,Wednesday,False,2024-12,True,False,True,False,False
1070,2024-12-05,2024,4,12,December,49,3,Thursday,False,2024-12,True,False,True,False,False
1071,2024-12-06,2024,4,12,December,49,4,Friday,False,2024-12,True,False,True,False,False
1072,2024-12-07,2024,4,12,December,49,5,Saturday,True,2024-12,True,False,True,False,False
1073,2024-12-08,2024,4,12,December,49,6,Sunday,True,2024-12,True,False,True,False,False
1074,2024-12-09,2024,4,12,December,50,0,Monday,False,2024-12,True,False,True,False,False
1075,2024-12-10,2024,4,12,December,50,1,Tuesday,False,2024-12,True,False,True,False,False
1076,2024-12-11,2024,4,12,December,50,2,Wednesday,False,2024-12,True,False,True,False,False
1077,2024-12-12,2024,4,12,December,50,3,Thursday,False,2024-12,True,False,True,False,False
1078,2024-12-13,2024,4,12,December,50,4,Friday,False,2024-12,True,False,True,False,False
1079,2024-12-14,2024,4,12,December,50,5,Saturday,True,2024-12,True,False,True,False,False
1080,2024-12-15,2024,4,12,December,50,6,Sunday,True,2024-12,True,False,True,False,False
1081,2024-12-16,2024,4,12,December,51,0,Monday,False,2024-12,True,False,True,False,False
1082,2024-12-17,2024,4,12,December,51,1,Tuesday,False,2024-12,True,False,True,False,False
1083,2024-12-18,2024,4,12,December,51,2,Wednesday,False,2024-12,True,False,True,False,False
1084,2024-12-19,2024,4,12,December,51,3,Thursday,False,2024-12,True,False,True,False,False
1085,2024-12-20,2024,4,12,December,51,4,Friday,False,2024-12,True,False,True,False,False
1086,2024-12-21,2024,4,12,December,51,5,Saturday,True,2024-12,True,False,True,False,False
1087,2024-12-22,2024,4,12,December,51,6,Sunday,True,2024-12,True,False,True,False,False
1088,2024-12-23,2024,4,12,December,52,0,Monday,False,2024-12,True,False,True,False,False
1089,2024-12-24,2024,4,12,December,52,1,Tuesday,False,2024-12,True,False,True,False,False
1090,2024-12-25,2024,4,12,December,52,2,Wednesday,False,2024-12,True,False,True,False,False
1091,2024-12-26,2024,4,12,December,52,3,Thursday,False,2024-12,True,False,True,False,False
1092,2024-12-27,2024,4,12,December,52,4,Friday,False,2024-12,True,False,True,False,False
1093,2024-12-28,2024,4,12,December,52,5,Saturday,True,2024-12,True,False,True,False,False
1094,2024-12-29,2024,4,12,December,52,6,Sunday,True,2024-12,True,False,True,False,False
1095,2024-12-30,2024,4,12,December,1,0,Monday,False,2024-12,True,False,True,False,False
1096,2024-12-31,2024,4,12,December,1,1,Tuesday,False,2024-12,True,False,True,False,False
